"series_id","state","year","period","label","value","month_net_change","month_percent_change","state_fips","x12_month_net_change","x12_month_percent_change"
"LASST350000000000004","New Mexico",2024,"M05","2024 May",40157,5494,15.8,35,5494,15.8
"LASST350000000000004","New Mexico",2024,"M06","2024 Jun",40990,6175,17.7,35,6175,17.7
"LASST350000000000004","New Mexico",2024,"M07","2024 Jul",41566,6391,18.2,35,6391,18.2
"LASST350000000000004","New Mexico",2024,"M08","2024 Aug",41823,6166,17.3,35,6166,17.3
"LASST350000000000004","New Mexico",2024,"M09","2024 Sep",41823,5736,15.9,35,5736,15.9
"LASST350000000000004","New Mexico",2024,"M10","2024 Oct",41635,5231,14.4,35,5231,14.4
"LASST350000000000004","New Mexico",2024,"M11","2024 Nov",41372,4724,12.9,35,4724,12.9
"LASST350000000000004","New Mexico",2024,"M12","2024 Dec",41142,4302,11.7,35,4302,11.7
"LASST350000000000004","New Mexico",2025,"M01","2025 Jan",40953,3917,10.6,35,3917,10.6
"LASST350000000000004","New Mexico",2025,"M02","2025 Feb",40748,3296,8.8,35,3296,8.8
"LASST350000000000004","New Mexico",2025,"M03","2025 Mar",40446,2232,5.8,35,2232,5.8
"LASST350000000000004","New Mexico",2025,"M04","2025 Apr",40153,976,2.5,35,976,2.5
"LASST350000000000004","New Mexico",2025,"M05","2025 May",39808,-349,-0.9,35,-349,-0.9
"LASST350000000000004","New Mexico",2025,"M06","2025 Jun",39496,-1494,-3.6,35,-1494,-3.6
"LASST350000000000004","New Mexico",2025,"M07","2025 Jul",39615,-1951,-4.7,35,-1951,-4.7
"LASST350000000000004","New Mexico",2025,"M08","2025 Aug",40240,-1583,-3.8,35,-1583,-3.8
"LASST350000000000004","New Mexico",2025,"M09","2025 Sep",41218,-605,-1.4,35,-605,-1.4
"LASST350000000000004","New Mexico",2025,"M10","2025 Oct",NA,NA,NA,35,NA,NA
"LASST350000000000004","New Mexico",2025,"M11","2025 Nov",42622,1250,3,35,1250,3
"LASST350000000000004","New Mexico",2025,"M12","2025 Dec",42624,1482,3.6,35,1482,3.6
"LASST370000000000004","North Carolina",2023,"M01","2023 Jan",186396,-5801,-3,37,-5801,-3
"LASST370000000000004","North Carolina",2023,"M02","2023 Feb",183865,-3977,-2.1,37,-3977,-2.1
"LASST370000000000004","North Carolina",2023,"M03","2023 Mar",181986,-4018,-2.2,37,-4018,-2.2
"LASST370000000000004","North Carolina",2023,"M04","2023 Apr",180785,-5365,-2.9,37,-5365,-2.9
"LASST370000000000004","North Carolina",2023,"M05","2023 May",180740,-7161,-3.8,37,-7161,-3.8
"LASST370000000000004","North Carolina",2023,"M06","2023 Jun",181124,-9284,-4.9,37,-9284,-4.9
"LASST370000000000004","North Carolina",2023,"M07","2023 Jul",182081,-10854,-5.6,37,-10854,-5.6
"LASST370000000000004","North Carolina",2023,"M08","2023 Aug",183552,-11851,-6.1,37,-11851,-6.1
"LASST370000000000004","North Carolina",2023,"M09","2023 Sep",184916,-10640,-5.4,37,-10640,-5.4
"LASST370000000000004","North Carolina",2023,"M10","2023 Oct",186049,-8879,-4.6,37,-8879,-4.6
"LASST370000000000004","North Carolina",2023,"M11","2023 Nov",186898,-5796,-3,37,-5796,-3
"LASST370000000000004","North Carolina",2023,"M12","2023 Dec",187400,-2074,-1.1,37,-2074,-1.1
"LASST370000000000004","North Carolina",2024,"M01","2024 Jan",187388,992,0.5,37,992,0.5
"LASST370000000000004","North Carolina",2024,"M02","2024 Feb",187706,3841,2.1,37,3841,2.1
"LASST370000000000004","North Carolina",2024,"M03","2024 Mar",188977,6991,3.8,37,6991,3.8
"LASST370000000000004","North Carolina",2024,"M04","2024 Apr",190718,9933,5.5,37,9933,5.5
"LASST370000000000004","North Carolina",2024,"M05","2024 May",192267,11527,6.4,37,11527,6.4
"LASST370000000000004","North Carolina",2024,"M06","2024 Jun",193449,12325,6.8,37,12325,6.8
"LASST370000000000004","North Carolina",2024,"M07","2024 Jul",194396,12315,6.8,37,12315,6.8
"LASST370000000000004","North Carolina",2024,"M08","2024 Aug",195254,11702,6.4,37,11702,6.4
"LASST370000000000004","North Carolina",2024,"M09","2024 Sep",196213,11297,6.1,37,11297,6.1
"LASST370000000000004","North Carolina",2024,"M10","2024 Oct",197111,11062,5.9,37,11062,5.9
"LASST370000000000004","North Carolina",2024,"M11","2024 Nov",198055,11157,6,37,11157,6
"LASST370000000000004","North Carolina",2024,"M12","2024 Dec",199305,11905,6.4,37,11905,6.4
"LASST370000000000004","North Carolina",2025,"M01","2025 Jan",200605,13217,7.1,37,13217,7.1
"LASST370000000000004","North Carolina",2025,"M02","2025 Feb",201344,13638,7.3,37,13638,7.3
"LASST370000000000004","North Carolina",2025,"M03","2025 Mar",201222,12245,6.5,37,12245,6.5
"LASST370000000000004","North Carolina",2025,"M04","2025 Apr",201150,10432,5.5,37,10432,5.5
"LASST370000000000004","North Carolina",2025,"M05","2025 May",201754,9487,4.9,37,9487,4.9
"LASST370000000000004","North Carolina",2025,"M06","2025 Jun",202847,9398,4.9,37,9398,4.9
"LASST370000000000004","North Carolina",2025,"M07","2025 Jul",203872,9476,4.9,37,9476,4.9
"LASST370000000000004","North Carolina",2025,"M08","2025 Aug",204464,9210,4.7,37,9210,4.7
"LASST370000000000004","North Carolina",2025,"M09","2025 Sep",204587,8374,4.3,37,8374,4.3
"LASST370000000000004","North Carolina",2025,"M10","2025 Oct",NA,NA,NA,37,NA,NA
"LASST370000000000004","North Carolina",2025,"M11","2025 Nov",203654,5599,2.8,37,5599,2.8
"LASST370000000000004","North Carolina",2025,"M12","2025 Dec",203385,4080,2,37,4080,2
"LASST390000000000004","Ohio",2023,"M01","2023 Jan",217658,-11304,-4.9,39,-11304,-4.9
"LASST390000000000004","Ohio",2023,"M02","2023 Feb",210946,-13363,-6,39,-13363,-6
"LASST390000000000004","Ohio",2023,"M03","2023 Mar",205110,-16785,-7.6,39,-16785,-7.6
"LASST390000000000004","Ohio",2023,"M04","2023 Apr",201108,-20690,-9.3,39,-20690,-9.3
"LASST390000000000004","Ohio",2023,"M05","2023 May",200285,-23527,-10.5,39,-23527,-10.5
"LASST390000000000004","Ohio",2023,"M06","2023 Jun",202682,-24711,-10.9,39,-24711,-10.9
"LASST390000000000004","Ohio",2023,"M07","2023 Jul",207671,-24176,-10.4,39,-24176,-10.4
"LASST390000000000004","Ohio",2023,"M08","2023 Aug",213922,-21934,-9.3,39,-21934,-9.3
"LASST390000000000004","Ohio",2023,"M09","2023 Sep",219976,-17324,-7.3,39,-17324,-7.3
"LASST390000000000004","Ohio",2023,"M10","2023 Oct",224637,-11144,-4.7,39,-11144,-4.7
"LASST390000000000004","Ohio",2023,"M11","2023 Nov",227746,-3485,-1.5,39,-3485,-1.5
"LASST390000000000004","Ohio",2023,"M12","2023 Dec",229901,5281,2.4,39,5281,2.4
"LASST390000000000004","Ohio",2024,"M01","2024 Jan",232035,14377,6.6,39,14377,6.6
"LASST390000000000004","Ohio",2024,"M02","2024 Feb",235912,24966,11.8,39,24966,11.8
"LASST390000000000004","Ohio",2024,"M03","2024 Mar",241842,36732,17.9,39,36732,17.9
"LASST390000000000004","Ohio",2024,"M04","2024 Apr",248423,47315,23.5,39,47315,23.5
"LASST390000000000004","Ohio",2024,"M05","2024 May",253998,53713,26.8,39,53713,26.8
"LASST390000000000004","Ohio",2024,"M06","2024 Jun",257973,55291,27.3,39,55291,27.3
"LASST390000000000004","Ohio",2024,"M07","2024 Jul",261096,53425,25.7,39,53425,25.7
"LASST390000000000004","Ohio",2024,"M08","2024 Aug",264282,50360,23.5,39,50360,23.5
"LASST390000000000004","Ohio",2024,"M09","2024 Sep",268394,48418,22,39,48418,22
"LASST390000000000004","Ohio",2024,"M10","2024 Oct",273525,48888,21.8,39,48888,21.8
"LASST390000000000004","Ohio",2024,"M11","2024 Nov",279398,51652,22.7,39,51652,22.7
"LASST390000000000004","Ohio",2024,"M12","2024 Dec",285176,55275,24,39,55275,24
"LASST390000000000004","Ohio",2025,"M01","2025 Jan",289136,57101,24.6,39,57101,24.6
"LASST390000000000004","Ohio",2025,"M02","2025 Feb",290164,54252,23,39,54252,23
"LASST390000000000004","Ohio",2025,"M03","2025 Mar",288205,46363,19.2,39,46363,19.2
"LASST390000000000004","Ohio",2025,"M04","2025 Apr",284187,35764,14.4,39,35764,14.4
"LASST390000000000004","Ohio",2025,"M05","2025 May",278644,24646,9.7,39,24646,9.7
"LASST390000000000004","Ohio",2025,"M06","2025 Jun",272391,14418,5.6,39,14418,5.6
"LASST390000000000004","Ohio",2025,"M07","2025 Jul",266133,5037,1.9,39,5037,1.9
"LASST390000000000004","Ohio",2025,"M08","2025 Aug",261080,-3202,-1.2,39,-3202,-1.2
"LASST390000000000004","Ohio",2025,"M09","2025 Sep",257972,-10422,-3.9,39,-10422,-3.9
"LASST390000000000004","Ohio",2025,"M10","2025 Oct",NA,NA,NA,39,NA,NA
"LASST390000000000004","Ohio",2025,"M11","2025 Nov",257719,-21679,-7.8,39,-21679,-7.8
"LASST390000000000004","Ohio",2025,"M12","2025 Dec",258432,-26744,-9.4,39,-26744,-9.4
"LASST400000000000004","Oklahoma",2023,"M01","2023 Jan",57538,3722,6.9,40,3722,6.9
"LASST400000000000004","Oklahoma",2023,"M02","2023 Feb",57280,2962,5.5,40,2962,5.5
"LASST400000000000004","Oklahoma",2023,"M03","2023 Mar",57306,2401,4.4,40,2401,4.4
"LASST400000000000004","Oklahoma",2023,"M04","2023 Apr",57630,2073,3.7,40,2073,3.7
"LASST400000000000004","Oklahoma",2023,"M05","2023 May",58498,2162,3.8,40,2162,3.8
"LASST400000000000004","Oklahoma",2023,"M06","2023 Jun",59898,2626,4.6,40,2626,4.6
"LASST400000000000004","Oklahoma",2023,"M07","2023 Jul",61729,3411,5.8,40,3411,5.8
"LASST400000000000004","Oklahoma",2023,"M08","2023 Aug",63729,4509,7.6,40,4509,7.6
"LASST400000000000004","Oklahoma",2023,"M09","2023 Sep",65548,5977,10,40,5977,10
"LASST400000000000004","Oklahoma",2023,"M10","2023 Oct",66820,7378,12.4,40,7378,12.4
"LASST400000000000004","Oklahoma",2023,"M11","2023 Nov",67366,8503,14.4,40,8503,14.4
"LASST400000000000004","Oklahoma",2023,"M12","2023 Dec",67209,9102,15.7,40,9102,15.7
"LASST400000000000004","Oklahoma",2024,"M01","2024 Jan",66457,8919,15.5,40,8919,15.5
"LASST400000000000004","Oklahoma",2024,"M02","2024 Feb",65660,8380,14.6,40,8380,14.6
"LASST400000000000004","Oklahoma",2024,"M03","2024 Mar",65159,7853,13.7,40,7853,13.7
"LASST400000000000004","Oklahoma",2024,"M04","2024 Apr",64862,7232,12.5,40,7232,12.5
"LASST400000000000004","Oklahoma",2024,"M05","2024 May",64602,6104,10.4,40,6104,10.4
"LASST400000000000004","Oklahoma",2024,"M06","2024 Jun",64306,4408,7.4,40,4408,7.4
"LASST400000000000004","Oklahoma",2024,"M07","2024 Jul",63976,2247,3.6,40,2247,3.6
"LASST400000000000004","Oklahoma",2024,"M08","2024 Aug",63527,-202,-0.3,40,-202,-0.3
"LASST400000000000004","Oklahoma",2024,"M09","2024 Sep",62954,-2594,-4,40,-2594,-4
"LASST400000000000004","Oklahoma",2024,"M10","2024 Oct",62335,-4485,-6.7,40,-4485,-6.7
"LASST400000000000004","Oklahoma",2024,"M11","2024 Nov",61864,-5502,-8.2,40,-5502,-8.2
"LASST400000000000004","Oklahoma",2024,"M12","2024 Dec",61668,-5541,-8.2,40,-5541,-8.2
"LASST400000000000004","Oklahoma",2025,"M01","2025 Jan",61740,-4717,-7.1,40,-4717,-7.1
"LASST400000000000004","Oklahoma",2025,"M02","2025 Feb",61950,-3710,-5.7,40,-3710,-5.7
"LASST400000000000004","Oklahoma",2025,"M03","2025 Mar",62207,-2952,-4.5,40,-2952,-4.5
"LASST400000000000004","Oklahoma",2025,"M04","2025 Apr",62725,-2137,-3.3,40,-2137,-3.3
"LASST400000000000004","Oklahoma",2025,"M05","2025 May",63460,-1142,-1.8,40,-1142,-1.8
"LASST400000000000004","Oklahoma",2025,"M06","2025 Jun",64585,279,0.4,40,279,0.4
"LASST400000000000004","Oklahoma",2025,"M07","2025 Jul",66663,2687,4.2,40,2687,4.2
"LASST400000000000004","Oklahoma",2025,"M08","2025 Aug",69486,5959,9.4,40,5959,9.4
"LASST400000000000004","Oklahoma",2025,"M09","2025 Sep",72540,9586,15.2,40,9586,15.2
"LASST400000000000004","Oklahoma",2025,"M10","2025 Oct",NA,NA,NA,40,NA,NA
"LASST400000000000004","Oklahoma",2025,"M11","2025 Nov",75647,13783,22.3,40,13783,22.3
"LASST400000000000004","Oklahoma",2025,"M12","2025 Dec",75403,13735,22.3,40,13735,22.3
"LASST410000000000004","Oregon",2023,"M01","2023 Jan",83613,-829,-1,41,-829,-1
"LASST410000000000004","Oregon",2023,"M02","2023 Feb",80525,-1810,-2.2,41,-1810,-2.2
"LASST410000000000004","Oregon",2023,"M03","2023 Mar",78398,-2650,-3.3,41,-2650,-3.3
"LASST410000000000004","Oregon",2023,"M04","2023 Apr",77521,-3833,-4.7,41,-3833,-4.7
"LASST410000000000004","Oregon",2023,"M05","2023 May",77977,-4353,-5.3,41,-4353,-5.3
"LASST410000000000004","Oregon",2023,"M06","2023 Jun",79264,-4640,-5.5,41,-4640,-5.5
"LASST410000000000004","Oregon",2023,"M07","2023 Jul",80917,-4349,-5.1,41,-4349,-5.1
"LASST410000000000004","Oregon",2023,"M08","2023 Aug",82616,-3604,-4.2,41,-3604,-4.2
"LASST410000000000004","Oregon",2023,"M09","2023 Sep",84206,-5048,-5.7,41,-5048,-5.7
"LASST410000000000004","Oregon",2023,"M10","2023 Oct",85764,-4818,-5.3,41,-4818,-5.3
"LASST410000000000004","Oregon",2023,"M11","2023 Nov",87447,-2280,-2.5,41,-2280,-2.5
"LASST410000000000004","Oregon",2023,"M12","2023 Dec",89011,1996,2.3,41,1996,2.3
"LASST410000000000004","Oregon",2024,"M01","2024 Jan",90023,6410,7.7,41,6410,7.7
"LASST410000000000004","Oregon",2024,"M02","2024 Feb",90612,10087,12.5,41,10087,12.5
"LASST410000000000004","Oregon",2024,"M03","2024 Mar",91066,12668,16.2,41,12668,16.2
"LASST410000000000004","Oregon",2024,"M04","2024 Apr",91439,13918,18,41,13918,18
"LASST410000000000004","Oregon",2024,"M05","2024 May",91815,13838,17.7,41,13838,17.7
"LASST410000000000004","Oregon",2024,"M06","2024 Jun",92357,13093,16.5,41,13093,16.5
"LASST410000000000004","Oregon",2024,"M07","2024 Jul",93203,12286,15.2,41,12286,15.2
"LASST410000000000004","Oregon",2024,"M08","2024 Aug",94389,11773,14.3,41,11773,14.3
"LASST410000000000004","Oregon",2024,"M09","2024 Sep",95932,11726,13.9,41,11726,13.9
"LASST410000000000004","Oregon",2024,"M10","2024 Oct",97813,12049,14,41,12049,14
"LASST410000000000004","Oregon",2024,"M11","2024 Nov",100053,12606,14.4,41,12606,14.4
"LASST410000000000004","Oregon",2024,"M12","2024 Dec",102648,13637,15.3,41,13637,15.3
"LASST410000000000004","Oregon",2025,"M01","2025 Jan",105475,15452,17.2,41,15452,17.2
"LASST410000000000004","Oregon",2025,"M02","2025 Feb",108210,17598,19.4,41,17598,19.4
"LASST410000000000004","Oregon",2025,"M03","2025 Mar",110540,19474,21.4,41,19474,21.4
"LASST410000000000004","Oregon",2025,"M04","2025 Apr",112591,21152,23.1,41,21152,23.1
"LASST410000000000004","Oregon",2025,"M05","2025 May",114403,22588,24.6,41,22588,24.6
"LASST410000000000004","Oregon",2025,"M06","2025 Jun",115934,23577,25.5,41,23577,25.5
"LASST410000000000004","Oregon",2025,"M07","2025 Jul",117048,23845,25.6,41,23845,25.6
"LASST410000000000004","Oregon",2025,"M08","2025 Aug",117619,23230,24.6,41,23230,24.6
"LASST410000000000004","Oregon",2025,"M09","2025 Sep",117691,21759,22.7,41,21759,22.7
"LASST410000000000004","Oregon",2025,"M10","2025 Oct",NA,NA,NA,41,NA,NA
"LASST410000000000004","Oregon",2025,"M11","2025 Nov",116980,16927,16.9,41,16927,16.9
"LASST410000000000004","Oregon",2025,"M12","2025 Dec",116823,14175,13.8,41,14175,13.8
"LASST420000000000004","Pennsylvania",2023,"M01","2023 Jan",252077,-27498,-9.8,42,-27498,-9.8
"LASST420000000000004","Pennsylvania",2023,"M02","2023 Feb",248238,-27215,-9.9,42,-27215,-9.9
"LASST420000000000004","Pennsylvania",2023,"M03","2023 Mar",243279,-31159,-11.4,42,-31159,-11.4
"LASST420000000000004","Pennsylvania",2023,"M04","2023 Apr",237782,-37011,-13.5,42,-37011,-13.5
"LASST420000000000004","Pennsylvania",2023,"M05","2023 May",233578,-40564,-14.8,42,-40564,-14.8
"LASST420000000000004","Pennsylvania",2023,"M06","2023 Jun",231408,-40578,-14.9,42,-40578,-14.9
"LASST420000000000004","Pennsylvania",2023,"M07","2023 Jul",231959,-37312,-13.9,42,-37312,-13.9
"LASST420000000000004","Pennsylvania",2023,"M08","2023 Aug",234927,-31710,-11.9,42,-31710,-11.9
"LASST420000000000004","Pennsylvania",2023,"M09","2023 Sep",238810,-24581,-9.3,42,-24581,-9.3
"LASST420000000000004","Pennsylvania",2023,"M10","2023 Oct",242292,-18439,-7.1,42,-18439,-7.1
"LASST420000000000004","Pennsylvania",2023,"M11","2023 Nov",244667,-13469,-5.2,42,-13469,-5.2
"LASST420000000000004","Pennsylvania",2023,"M12","2023 Dec",245421,-9778,-3.8,42,-9778,-3.8
"LASST420000000000004","Pennsylvania",2024,"M01","2024 Jan",244583,-7494,-3,42,-7494,-3
"LASST420000000000004","Pennsylvania",2024,"M02","2024 Feb",243753,-4485,-1.8,42,-4485,-1.8
"LASST420000000000004","Pennsylvania",2024,"M03","2024 Mar",244127,848,0.3,42,848,0.3
"LASST420000000000004","Pennsylvania",2024,"M04","2024 Apr",245397,7615,3.2,42,7615,3.2
"LASST420000000000004","Pennsylvania",2024,"M05","2024 May",247012,13434,5.8,42,13434,5.8
"LASST420000000000004","Pennsylvania",2024,"M06","2024 Jun",248583,17175,7.4,42,17175,7.4
"LASST420000000000004","Pennsylvania",2024,"M07","2024 Jul",250133,18174,7.8,42,18174,7.8
"LASST420000000000004","Pennsylvania",2024,"M08","2024 Aug",251973,17046,7.3,42,17046,7.3
"LASST420000000000004","Pennsylvania",2024,"M09","2024 Sep",254409,15599,6.5,42,15599,6.5
"LASST420000000000004","Pennsylvania",2024,"M10","2024 Oct",257127,14835,6.1,42,14835,6.1
"LASST420000000000004","Pennsylvania",2024,"M11","2024 Nov",260187,15520,6.3,42,15520,6.3
"LASST420000000000004","Pennsylvania",2024,"M12","2024 Dec",263705,18284,7.5,42,18284,7.5
"LASST420000000000004","Pennsylvania",2025,"M01","2025 Jan",267176,22593,9.2,42,22593,9.2
"LASST420000000000004","Pennsylvania",2025,"M02","2025 Feb",269724,25971,10.7,42,25971,10.7
"LASST420000000000004","Pennsylvania",2025,"M03","2025 Mar",270980,26853,11,42,26853,11
"LASST420000000000004","Pennsylvania",2025,"M04","2025 Apr",272347,26950,11,42,26950,11
"LASST420000000000004","Pennsylvania",2025,"M05","2025 May",275079,28067,11.4,42,28067,11.4
"LASST420000000000004","Pennsylvania",2025,"M06","2025 Jun",279315,30732,12.4,42,30732,12.4
"LASST420000000000004","Pennsylvania",2025,"M07","2025 Jul",283930,33797,13.5,42,33797,13.5
"LASST420000000000004","Pennsylvania",2025,"M08","2025 Aug",287521,35548,14.1,42,35548,14.1
"LASST420000000000004","Pennsylvania",2025,"M09","2025 Sep",289331,34922,13.7,42,34922,13.7
"LASST420000000000004","Pennsylvania",2025,"M10","2025 Oct",NA,NA,NA,42,NA,NA
"LASST420000000000004","Pennsylvania",2025,"M11","2025 Nov",287588,27401,10.5,42,27401,10.5
"LASST420000000000004","Pennsylvania",2025,"M12","2025 Dec",286684,22979,8.7,42,22979,8.7
"LASST470000000000004","Tennessee",2023,"M01","2023 Jan",113785,-629,-0.5,47,-629,-0.5
"LASST470000000000004","Tennessee",2023,"M02","2023 Feb",112433,-1417,-1.2,47,-1417,-1.2
"LASST470000000000004","Tennessee",2023,"M03","2023 Mar",110834,-2767,-2.4,47,-2767,-2.4
"LASST470000000000004","Tennessee",2023,"M04","2023 Apr",109188,-3997,-3.5,47,-3997,-3.5
"LASST470000000000004","Tennessee",2023,"M05","2023 May",108083,-4471,-4,47,-4471,-4
"LASST470000000000004","Tennessee",2023,"M06","2023 Jun",107706,-4534,-4,47,-4534,-4
"LASST470000000000004","Tennessee",2023,"M07","2023 Jul",108230,-4226,-3.8,47,-4226,-3.8
"LASST470000000000004","Tennessee",2023,"M08","2023 Aug",109515,-3550,-3.1,47,-3550,-3.1
"LASST470000000000004","Tennessee",2023,"M09","2023 Sep",110775,-2998,-2.6,47,-2998,-2.6
"LASST470000000000004","Tennessee",2023,"M10","2023 Oct",111375,-3300,-2.9,47,-3300,-2.9
"LASST470000000000004","Tennessee",2023,"M11","2023 Nov",111314,-3830,-3.3,47,-3830,-3.3
"LASST470000000000004","Tennessee",2023,"M12","2023 Dec",110584,-4174,-3.6,47,-4174,-3.6
"LASST470000000000004","Tennessee",2024,"M01","2024 Jan",109317,-4468,-3.9,47,-4468,-3.9
"LASST470000000000004","Tennessee",2024,"M02","2024 Feb",108474,-3959,-3.5,47,-3959,-3.5
"LASST470000000000004","Tennessee",2024,"M03","2024 Mar",108877,-1957,-1.8,47,-1957,-1.8
"LASST470000000000004","Tennessee",2024,"M04","2024 Apr",110538,1350,1.2,47,1350,1.2
"LASST470000000000004","Tennessee",2024,"M05","2024 May",112950,4867,4.5,47,4867,4.5
"LASST470000000000004","Tennessee",2024,"M06","2024 Jun",115654,7948,7.4,47,7948,7.4
"LASST470000000000004","Tennessee",2024,"M07","2024 Jul",118357,10127,9.4,47,10127,9.4
"LASST470000000000004","Tennessee",2024,"M08","2024 Aug",120706,11191,10.2,47,11191,10.2
"LASST470000000000004","Tennessee",2024,"M09","2024 Sep",122516,11741,10.6,47,11741,10.6
"LASST470000000000004","Tennessee",2024,"M10","2024 Oct",123637,12262,11,47,12262,11
"LASST470000000000004","Tennessee",2024,"M11","2024 Nov",124007,12693,11.4,47,12693,11.4
"LASST470000000000004","Tennessee",2024,"M12","2024 Dec",123960,13376,12.1,47,13376,12.1
"LASST470000000000004","Tennessee",2025,"M01","2025 Jan",123744,14427,13.2,47,14427,13.2
"LASST470000000000004","Tennessee",2025,"M02","2025 Feb",123452,14978,13.8,47,14978,13.8
"LASST470000000000004","Tennessee",2025,"M03","2025 Mar",123043,14166,13,47,14166,13
"LASST470000000000004","Tennessee",2025,"M04","2025 Apr",122760,12222,11.1,47,12222,11.1
"LASST470000000000004","Tennessee",2025,"M05","2025 May",122632,9682,8.6,47,9682,8.6
